X,Y,subgeol,subwinrad3,subflocum3,subveg15
750303.53200400000,3854685.79336000000,6,3,2,4
728534.77891900000,3846482.29798000000,2,3,3,4
736429.54867600000,3855928.81139000000,6,3,1,1
727300.59224800000,3851378.49008000000,1,2,1,6
740022.90770800000,3844905.91222000000,6,2,1,4
755685.30698700000,3848864.09770000000,2,3,2,14
741332.27570900000,3840355.12443000000,2,3,1,1
729571.98536200000,3840068.38358000000,2,2,3,1
753990.11914900000,3848809.67856000000,5,3,1,3
737450.37256700000,3840136.47228000000,2,3,1,1
743217.13967200000,3850989.14098000000,5,2,1,1
748985.79245000000,3850716.97963000000,6,3,2,14
746845.32357200000,3853574.59509000000,6,2,1,3
739722.13020300000,3841536.45344000000,5,2,1,10
737780.43793500000,3845674.78791000000,6,2,1,4
755096.08041500000,3851468.79732000000,1,3,1,1
754918.67105300000,3849098.22975000000,5,3,1,1
745812.92169200000,3847266.95562000000,5,2,1,1
748476.32475000000,3849266.95447000000,5,2,1,1
747929.47787200000,3852644.31163000000,6,3,1,4
728521.87280200000,3848358.13846000000,2,3,1,8
745497.59449300000,3845949.84900000000,1,2,2,3
755331.21794200000,3844999.68939000000,5,3,1,4
727339.17396200000,3851672.51119000000,2,2,1,4
742609.29594500000,3842182.77489000000,6,2,1,4
739115.72236100000,3846451.63335000000,6,2,2,3
755029.26580400000,3845131.03370000000,5,2,2,4
731855.36079900000,3852357.67084000000,5,2,2,3
751851.26111200000,3845847.01846000000,1,2,1,1
749395.65305000000,3855610.50238000000,6,2,1,1
736057.71621500000,3843527.63005000000,2,3,1,3
730820.96157700000,3853537.91815000000,6,2,1,1
754964.17479800000,3845097.88236000000,6,2,1,3
748338.45823200000,3842845.60545000000,1,2,1,4
754236.03767300000,3842583.54680000000,1,3,1,4
740460.34372900000,3842116.40077000000,6,3,1,4
750551.33079100000,3851495.24333000000,6,2,1,3
746260.25191000000,3849062.13798000000,2,3,3,14
737981.09285300000,3849530.89606000000,5,3,1,10
731458.70116800000,3842936.26512000000,2,2,1,11
731552.84697600000,3839692.34791000000,2,3,1,7
734119.79448500000,3855063.38400000000,5,3,1,5
733716.45520500000,3842142.24558000000,2,3,2,8
729587.11331100000,3850595.41158000000,1,1,1,4
749192.04575800000,3846502.55090000000,1,2,1,4
726229.84873700000,3846729.79789000000,2,3,1,8
726581.23665000000,3843748.05248000000,2,2,2,3
738725.58146200000,3853085.86787000000,5,3,1,4
737545.19529700000,3846963.40946000000,6,2,3,1
748915.74631900000,3849589.88003000000,5,3,1,1
746846.51690300000,3845213.06641000000,1,2,2,1
733382.50883600000,3842315.36001000000,2,3,1,3
747368.08550100000,3844658.21984000000,1,2,1,1
744233.85646200000,3845330.82888000000,1,2,3,1
736955.13358900000,3853718.15806000000,5,2,1,4
751597.93251300000,3846491.88743000000,5,2,2,1
755222.11511300000,3843977.33057000000,1,3,1,4
728510.34803000000,3850095.42536000000,2,3,1,1
735156.38228500000,3840972.32758000000,2,3,1,4
748470.11617400000,3844448.07469000000,1,3,2,3
727420.67214400000,3844242.46010000000,2,3,2,8
742390.62065100000,3839737.88670000000,2,3,1,5
727102.15248900000,3853210.94524000000,2,3,1,4
735389.74448600000,3841751.75539000000,2,3,2,3
753471.95794700000,3855694.01868000000,6,2,1,3
746835.94635800000,3854356.35602000000,6,3,3,1
752263.35695000000,3845720.13719000000,1,2,3,1
741672.09483900000,3846246.73603000000,6,3,2,4
754821.32237600000,3849889.41728000000,6,2,1,1
743053.09628100000,3844841.94050000000,6,2,1,4
740082.41349900000,3854051.43838000000,6,2,1,3
753023.72786900000,3847966.16080000000,5,3,1,1
726399.66685400000,3854397.20515000000,2,2,1,4
745709.25299900000,3856118.01663000000,5,2,1,3
755382.56165500000,3854781.78351000000,1,2,1,1
750392.92991800000,3855889.68761000000,6,3,2,1
738795.20824100000,3841978.96654000000,5,2,1,10
732981.44167100000,3847453.66317000000,1,2,1,4
726414.76546200000,3840530.94075000000,2,3,1,10
756541.98254900000,3851621.24762000000,1,3,2,1
731935.91177300000,3851519.06350000000,5,3,1,4
727877.02138100000,3849467.36121000000,2,3,1,3
736597.99252400000,3846880.33587000000,1,2,1,3
735904.71772000000,3852381.82656000000,2,3,1,10
748916.06706000000,3850970.92736000000,6,3,1,10
732839.46212600000,3845656.83925000000,2,3,2,3
737122.46269600000,3843741.24932000000,5,3,1,10
749264.36630600000,3855942.02249000000,6,3,1,1
745122.37517500000,3849541.59983000000,2,3,3,14
733850.56545200000,3850695.95762000000,2,2,2,5
730584.34812200000,3840980.45603000000,2,3,2,3
745505.53426700000,3842398.41490000000,1,2,1,3
744842.25393600000,3839344.84008000000,2,3,2,0
743141.82043700000,3853180.96577000000,5,3,1,5
746131.14235300000,3841004.83472000000,6,3,1,1
731735.70531800000,3850284.14867000000,2,2,1,5
727608.19570600000,3846369.25371000000,2,3,1,8
726078.35361300000,3850201.37792000000,2,3,1,4
729666.93167100000,3848189.78852000000,2,3,2,8
734917.41266000000,3847167.27694000000,1,1,1,2
738475.11025100000,3845895.79460000000,6,2,3,4
751975.86395100000,3851302.64264000000,6,2,1,1
750652.57634700000,3847699.45953000000,2,3,2,14
740334.92951500000,3849487.35387000000,5,2,1,1
728033.72011000000,3839701.49906000000,2,2,1,10
751104.37721200000,3851840.60623000000,6,2,1,3
753318.09468800000,3841150.75461000000,1,3,1,3
730444.71157200000,3854370.18967000000,6,2,1,1
739906.17416700000,3850183.80340000000,5,3,1,1
742723.45164500000,3845689.38405000000,6,2,1,1
748019.19014200000,3851669.16522000000,6,2,1,12
731447.66651200000,3845776.82067000000,2,2,2,10
735315.78887700000,3848895.84846000000,5,2,1,3
731078.81962200000,3842321.83263000000,2,2,1,3
732329.83092000000,3845865.17056000000,2,3,1,3
744034.01746500000,3840005.88711000000,5,3,2,3
734251.69941200000,3846868.01635000000,1,2,1,1
732670.08948000000,3853281.81577000000,5,3,1,4
743405.88981900000,3852577.68001000000,5,2,1,1
743624.61010200000,3848116.59437000000,5,2,1,1
748144.17988400000,3849378.84015000000,5,3,1,1
749465.65787300000,3848048.26447000000,2,3,2,11
732746.76141000000,3841124.42760000000,2,2,2,11
750108.66337700000,3842724.27516000000,1,2,3,3
751149.09892300000,3850079.32156000000,5,3,1,10
749839.44918700000,3854195.06563000000,6,2,1,1
726664.58086500000,3848790.61621000000,2,3,2,8
750866.80590500000,3851601.37687000000,6,3,1,4
751816.12718300000,3846980.25277000000,2,2,1,1
749891.40688200000,3852038.70984000000,6,2,2,3
747376.80356900000,3850334.11024000000,5,3,1,14
755065.17256300000,3845766.20806000000,2,1,1,3
748929.53877600000,3845321.73582000000,1,1,1,3
748053.27048700000,3848562.57483000000,2,3,1,10
741820.61181300000,3841748.07112000000,6,2,1,4
732122.09501000000,3841829.12756000000,2,3,1,11
725958.14806800000,3847324.89930000000,2,3,1,11
729190.79622600000,3850771.38890000000,1,2,1,4
734400.30653900000,3840944.17619000000,2,3,1,11
743220.46899700000,3851297.70317000000,5,2,1,1
745888.99839500000,3846316.21592000000,1,2,1,4
738202.42129600000,3843418.29529000000,6,3,1,3
740358.05989100000,3840337.22793000000,2,3,1,1
740781.55761200000,3851744.87463000000,5,2,2,1
744909.79500500000,3842714.82445000000,1,2,1,4
745128.59721400000,3841066.13123000000,6,2,1,10
748641.11139800000,3851254.38166000000,6,3,2,4
746308.32101100000,3849801.73492000000,2,3,1,14
735348.17277200000,3846902.04906000000,1,3,1,2
734194.10823200000,3839578.88710000000,2,3,1,3
743378.09951600000,3847774.55304000000,5,2,1,3
727077.49037800000,3843580.49156000000,1,3,1,4
738347.01642200000,3851482.71250000000,5,2,3,3
738797.60025300000,3841947.38023000000,5,2,1,10
733077.22024000000,3854863.65437000000,6,1,1,3
727651.93522900000,3841941.23914000000,2,3,2,8
755148.91610800000,3842899.85721000000,1,2,1,1
729786.39539800000,3853506.72281000000,6,3,2,4
725771.59622300000,3848487.99348000000,2,3,1,11
731129.08322700000,3853150.52586000000,5,2,2,1
746102.45006100000,3852402.87420000000,5,2,1,1
727664.29162700000,3846545.58350000000,2,2,1,3
742773.78124000000,3852494.71178000000,5,2,1,1
744322.32506000000,3842931.71392000000,1,2,1,1
740939.52745500000,3853974.60147000000,5,2,1,3
737197.33973900000,3851720.87443000000,5,2,3,10
747490.16688000000,3847470.38479000000,2,1,1,1
736227.70497200000,3854301.57210000000,5,2,2,10
740563.40033800000,3841535.05813000000,6,2,1,10
751516.06399600000,3843960.19722000000,1,2,1,1
736393.75772900000,3841385.85505000000,2,3,1,8
738648.97977900000,3851933.01354000000,5,3,2,4
750107.73578700000,3840556.16550000000,1,3,1,4
733052.20154600000,3842621.73167000000,2,2,2,4
745056.84876500000,3839671.24485000000,5,3,1,4
738333.34696900000,3850736.89012000000,5,2,1,4
727055.59026900000,3854087.45506000000,2,2,1,3
725746.50204600000,3841122.69049000000,2,3,1,4
738356.29669400000,3854644.37687000000,6,3,1,3
731265.54130100000,3838931.54584000000,2,3,1,3
753291.36907300000,3848135.18430000000,5,3,2,15
727879.88809000000,3845882.79584000000,2,3,1,4
755499.08462800000,3849350.18176000000,5,3,1,1
753796.45018100000,3845408.19903000000,6,1,1,3
751564.98854200000,3846356.47437000000,5,2,1,1
727062.98412100000,3849678.74274000000,2,3,1,1
753896.63099100000,3843186.33792000000,1,1,1,4
736169.70640700000,3854055.29400000000,5,3,1,14
734762.10620800000,3854222.01368000000,5,2,1,5
742947.47241800000,3844352.07034000000,6,2,1,1
738746.70005500000,3846997.47730000000,6,2,1,3
734417.80740000000,3844888.27802000000,2,3,1,8
754023.09516500000,3840022.57289000000,1,3,1,4
754110.04301800000,3855380.03759000000,6,2,2,3
745900.59813100000,3855013.20259000000,6,3,1,1
737557.74552100000,3839551.97908000000,2,3,1,3
731034.61236300000,3842680.94512000000,2,3,1,1
756207.40384500000,3840895.87188000000,1,3,1,3
739790.27196400000,3841158.70518000000,5,3,2,10
729606.93173700000,3846253.16375000000,2,3,2,1
730465.30996100000,3839070.83828000000,2,3,1,12
735191.19305700000,3839947.26726000000,2,3,1,8
735288.39220800000,3847190.00153000000,1,2,2,2
728433.63807100000,3844046.50272000000,2,2,1,8
745926.44120300000,3843083.61355000000,1,2,1,3
740906.64331700000,3845281.02795000000,6,2,1,4
741966.41425100000,3847826.52499000000,5,3,1,1
739667.34227400000,3841454.75127000000,5,2,1,10
740752.75963400000,3851653.99339000000,5,2,1,1
752201.91514600000,3855404.34735000000,6,3,1,1
746961.77440000000,3847631.56390000000,5,2,1,14
749218.20784600000,3852009.51313000000,6,3,1,1
727392.55367800000,3847629.58085000000,2,3,1,8
735083.10705000000,3843566.67068000000,2,3,2,8
736454.22143000000,3842342.07259000000,2,3,1,3
754405.69941800000,3839183.79829000000,6,2,2,3
730970.27514100000,3841993.78672000000,2,3,1,4
739478.40100600000,3853546.98283000000,5,3,1,4
755751.28347000000,3854532.69728000000,1,2,1,1
741034.40863800000,3840601.21646000000,2,3,1,1
729683.68651300000,3850499.74366000000,1,2,2,4
725738.26045800000,3854948.04820000000,1,3,2,8
729997.09570700000,3851219.57840000000,2,3,2,6
729966.32368800000,3851752.12267000000,2,3,2,1
726472.06846400000,3839696.01415000000,2,3,1,10
738617.84651600000,3847728.90035000000,5,3,2,1
755912.67940700000,3840740.78862000000,1,1,2,3
738753.00102800000,3854005.59159000000,6,2,3,1
735744.32957300000,3852228.93427000000,2,3,1,10
749220.87008600000,3848677.10802000000,5,3,1,1
752624.57404900000,3851576.54740000000,1,2,2,4
750989.56420700000,3846993.99274000000,2,2,2,1
746941.63483000000,3839180.69895000000,5,3,2,1
751763.73736400000,3847272.83511000000,2,2,1,14
737961.46221100000,3845580.42244000000,6,2,1,4
755165.14631400000,3850389.35961000000,6,3,1,1
726709.16950400000,3846588.11798000000,1,2,1,8
744512.28924900000,3853377.51890000000,5,3,2,14
741824.92211700000,3845467.97387000000,6,1,1,4
729460.54293200000,3840090.74567000000,2,3,1,7
752338.96321300000,3839035.49956000000,6,1,1,3
749327.67611900000,3844352.72829000000,1,1,1,3
727282.00725300000,3839302.75391000000,2,3,2,11
726929.61701600000,3846197.81263000000,1,3,1,3
751399.53337100000,3842447.39750000000,1,2,1,3
746272.13481900000,3838984.44726000000,2,3,1,1
735590.81104600000,3846768.53887000000,1,2,1,2
752191.37285000000,3845472.17782000000,1,2,1,3
743284.28825700000,3846388.31052000000,6,2,1,1
739485.82586800000,3853347.13484000000,5,2,2,4
730074.77577200000,3849890.93407000000,1,3,1,4
738505.78193400000,3850565.80066000000,5,3,1,3
748721.36602400000,3850658.21028000000,6,3,1,10
738123.57286900000,3843549.98246000000,6,3,1,3
725704.60309000000,3850564.40406000000,2,3,1,0
748782.59392300000,3846208.33872000000,1,2,1,3
737892.60906600000,3846299.05635000000,6,1,1,3
745013.42900600000,3845250.21046000000,1,3,1,1
741078.14194700000,3844999.88629000000,6,2,1,4
751889.65866500000,3852199.92902000000,1,3,1,4
740710.90687600000,3853445.12247000000,5,3,2,3
753037.07059800000,3855182.91329000000,6,3,1,3
727234.79526500000,3855016.21609000000,6,2,1,4
746443.46643400000,3850853.34232000000,5,3,1,4
748608.20798800000,3841113.09937000000,1,2,1,10
749232.01773500000,3839496.32987000000,6,1,1,3
751290.21997400000,3841271.32811000000,1,3,1,4
737884.97380900000,3841241.56268000000,2,3,1,1
747594.59212000000,3843759.23671000000,1,1,1,3
726615.68197800000,3851402.13582000000,1,2,1,0
755370.53813700000,3848241.30399000000,5,2,1,1
754164.56491800000,3845346.75744000000,6,2,1,4
728151.86111600000,3854833.84062000000,6,2,1,4
734618.54942100000,3855861.47724000000,5,2,2,10
755690.69112800000,3856235.16160000000,1,3,3,1
745599.60660700000,3848620.23413000000,2,2,1,10
733736.26523100000,3847141.19652000000,1,3,1,4
751915.34110800000,3855980.46469000000,6,3,1,4
740481.53803500000,3847667.08701000000,5,2,1,1
739552.29695500000,3849857.41912000000,5,2,2,1
731679.20678700000,3850043.30325000000,6,2,1,5
752301.85023600000,3848874.23311000000,5,2,1,3
730075.32255700000,3842720.46032000000,2,3,1,8
755730.87459300000,3845483.82330000000,5,1,1,3
738908.23717600000,3856132.17322000000,6,3,2,1
747406.29814600000,3855865.21659000000,6,3,1,1
752051.04211800000,3851932.46502000000,1,3,1,4
729212.65508500000,3853194.41551000000,6,2,1,1
739178.72293900000,3854707.55782000000,6,2,1,3
744460.59251900000,3852111.60314000000,5,3,2,1
731439.71920100000,3850641.70156000000,2,2,1,4
750061.97723200000,3852513.57940000000,1,3,1,1
731576.57206100000,3852136.87027000000,5,2,1,4
742680.72094700000,3840531.61809000000,5,2,1,3
728411.89088200000,3845260.41940000000,2,3,2,4
754698.42732000000,3852160.49571000000,1,2,2,1
755855.47904200000,3844116.49878000000,1,3,1,1
737368.97155600000,3842648.39110000000,2,3,3,8
751264.60944700000,3838976.92884000000,6,2,1,3
750071.13127900000,3839354.30082000000,6,1,1,3
740172.14734300000,3844776.93115000000,6,2,1,4
731737.98071200000,3841336.21346000000,2,3,1,1
731566.81151100000,3854301.82435000000,6,2,2,1
736681.79106900000,3855924.67070000000,6,3,1,1
727191.03831000000,3850198.86623000000,2,3,1,4
756456.60779600000,3850372.22070000000,6,2,1,3
754124.98047800000,3855044.38769000000,6,2,1,1
731991.47299100000,3851419.76042000000,5,3,2,4
737263.24775900000,3841282.73323000000,2,2,1,8
742481.09562400000,3848437.44817000000,5,2,2,1
738699.08695400000,3847565.62688000000,5,2,1,1
739774.60649300000,3855414.00717000000,6,3,1,3
731989.13448400000,3843462.02240000000,2,3,2,11
741368.44907100000,3839923.31196000000,2,2,1,5
747186.52191800000,3846480.68811000000,1,2,3,4
727194.81005700000,3839361.27156000000,2,3,2,10
739939.31725600000,3850865.98864000000,5,3,2,1
751776.63306800000,3850149.07667000000,5,3,1,3
742556.30785000000,3844733.86854000000,6,3,2,4
733151.77729000000,3845176.63191000000,2,3,2,3
742999.03262400000,3842306.97345000000,6,2,1,3
739010.44737200000,3854990.31009000000,6,2,1,3
726152.83633200000,3840517.44039000000,2,2,1,11
737251.52381100000,3855834.72730000000,6,3,2,4
755758.16948700000,3854111.53819000000,1,2,1,1
754951.15327100000,3854803.16677000000,1,2,1,1
728284.89131400000,3851072.67242000000,1,2,3,4
752709.61920000000,3845244.73618000000,1,1,2,3
727299.28103400000,3847439.35639000000,2,3,1,8
725947.53621500000,3847778.85140000000,2,3,1,11
744761.88286500000,3843411.43496000000,1,3,2,4
741652.39630900000,3849988.35946000000,5,3,1,10
728693.19831700000,3842330.75921000000,2,3,1,3
742625.72808900000,3842651.49009000000,6,1,1,4
742926.52457900000,3844314.44047000000,6,3,1,1
754351.14564500000,3853035.96608000000,1,3,1,1
746681.46319000000,3846242.03995000000,1,2,2,3
739674.69084800000,3840797.79560000000,2,2,2,10
737183.95461000000,3844817.24336000000,6,2,1,4
736417.74567900000,3846739.37432000000,1,1,2,2
732179.05460300000,3839424.56989000000,2,3,2,12
739325.07636200000,3840199.73682000000,2,3,1,1
748703.45064500000,3848992.06836000000,5,3,1,1
745257.12794100000,3847726.02348000000,5,3,1,4
749160.86681500000,3852128.53241000000,6,2,1,4
731902.21390200000,3843779.80923000000,2,3,2,11
741954.66366500000,3839650.22252000000,2,3,1,14
741819.25319300000,3846204.13259000000,6,3,1,4
729735.00698300000,3853784.81969000000,6,3,1,4
749424.77441600000,3854618.50267000000,6,2,1,4
754289.52848300000,3853359.52888000000,1,2,1,4
729833.30580200000,3847092.47729000000,2,3,1,8
731134.85237300000,3838953.96855000000,2,3,1,0
730714.10388100000,3840563.56305000000,2,3,1,1
755260.22678900000,3849949.51918000000,6,3,1,1
748327.17377200000,3845561.15378000000,1,2,1,3
737123.31037400000,3847686.08329000000,6,3,1,4
733985.77485000000,3843135.08279000000,2,2,1,3
729870.13526000000,3848745.27982000000,2,3,1,4
748319.52269400000,3841925.75045000000,1,3,1,10
745104.68014400000,3850330.13144000000,5,2,1,1
755627.95738400000,3845937.54335000000,2,2,1,4
738659.29246400000,3841798.65328000000,5,2,2,10
755219.47134000000,3843423.71705000000,1,3,1,1
737409.10818900000,3846600.68230000000,6,2,1,4
742025.46674600000,3839838.89699000000,2,3,2,10
738413.22654300000,3851415.26834000000,5,2,3,4
730075.01148100000,3852872.93118000000,6,3,1,3
752960.79586900000,3846584.42189000000,2,2,2,1
732654.87132000000,3840051.03890000000,2,3,1,1
750354.00111400000,3852130.94328000000,6,3,1,1
747416.33761100000,3844212.46212000000,1,2,1,3
750456.87597800000,3856119.26878000000,6,3,1,3
732915.65303000000,3855111.66977000000,6,2,1,1
727180.00538000000,3854474.32133000000,6,2,3,4
748398.68777700000,3847358.35652000000,5,1,2,4
726366.58267800000,3849055.68729000000,2,2,1,0
749119.73625700000,3842748.35576000000,1,3,1,1
736700.65417500000,3853178.87909000000,5,2,1,0
734089.32744300000,3845037.58659000000,2,3,2,1
747990.32364400000,3848833.02255000000,2,3,1,1
738540.91897100000,3845019.22415000000,6,3,1,1
751657.90736300000,3849729.14979000000,5,3,1,3
750265.20245400000,3848898.63402000000,5,3,1,1
747142.11300900000,3839524.40149000000,5,3,1,4
752509.98064400000,3847979.80419000000,5,2,1,1
756142.69916600000,3844298.74041000000,6,2,2,1
756383.18591200000,3840071.44687000000,1,3,1,4
753976.14736500000,3856158.26957000000,6,2,2,1
747471.22610600000,3855607.31048000000,6,2,2,4
736183.96142200000,3849551.35322000000,2,2,1,10
749370.61842000000,3854023.22524000000,6,1,1,3
737000.20112600000,3852037.28314000000,5,2,1,10
743521.24759500000,3845664.70303000000,1,2,1,15
739834.09047900000,3856343.19762000000,6,3,2,1
740701.13395700000,3842411.56251000000,6,2,1,1
728796.62353400000,3850276.25834000000,1,1,1,4
